condition,layer,cv_mean,cv_std,mean_margin,control_cv_mean,control_cv_std,control_mean_margin
ONLY_HOBBY,7,1.0,0.0,0.9996245503425598,0.5172196413078097,0.01567378634046634,0.37740105390548706
ONLY_HOBBY,8,1.0,0.0,0.9995043873786926,0.5056263934192174,0.011688853364022858,0.37147006392478943
ONLY_HOBBY,9,1.0,0.0,0.999615490436554,0.5076104027324745,0.020106378259593403,0.38433951139450073
ONLY_HOBBY,10,1.0,0.0,0.9995443820953369,0.497011630588778,0.0146035249189543,0.37872064113616943
ONLY_HOBBY,11,1.0,0.0,0.9996029138565063,0.49237037769211334,0.01965740613527682,0.39624783396720886
ONLY_HOBBY,12,1.0,0.0,0.9995553493499756,0.5029773867967008,0.018033056792498406,0.4099859893321991
ONLY_HOBBY,13,1.0,0.0,0.9995361566543579,0.5069503475997496,0.017992060258997668,0.41631558537483215
ONLY_HOBBY,14,1.0,0.0,0.9994511008262634,0.5006578586098206,0.02114299762679774,0.39343059062957764
ONLY_HOBBY,15,1.0,0.0,0.9990741014480591,0.4989989346863914,0.01572194618986839,0.4200093448162079
ONLY_HOBBY,16,1.0,0.0,0.9989835023880005,0.5023107420952633,0.01576900544451815,0.4281749725341797
ONLY_HOBBY,17,1.0,0.0,0.9990007877349854,0.5009829439996485,0.020360066619509593,0.42585813999176025
ONLY_HOBBY,18,1.0,0.0,0.9992607831954956,0.4996595389498424,0.020597653077994656,0.4318403899669647
ONLY_HOBBY,19,1.0,0.0,0.9991770386695862,0.5062908415977507,0.012930414030286202,0.4223841428756714
ONLY_HOBBY,20,1.0,0.0,0.9992653131484985,0.502970248097262,0.02271478530822472,0.4356856942176819
ONLY_HOBBY,21,1.0,0.0,0.9990015029907227,0.5003256345205539,0.01156459551933459,0.4257902204990387
ONLY_HOBBY,22,1.0,0.0,0.9990949034690857,0.5006584077405467,0.01233314779808201,0.41892680525779724
ONLY_HOBBY,23,1.0,0.0,0.999070405960083,0.5149017605131078,0.013385439142960955,0.4196820557117462
ONLY_HOBBY,24,1.0,0.0,0.9991034865379333,0.5036335980143433,0.016191595025872557,0.4105793833732605
ONLY_HOBBY,25,1.0,0.0,0.9993194937705994,0.5062880959441205,0.018266704337914233,0.415965735912323
ONLY_HOBBY,26,1.0,0.0,0.99930340051651,0.4996573424269382,0.02395245718264714,0.4098737835884094
ONLY_HOBBY,27,1.0,0.0,0.9992215037345886,0.507614246647557,0.02076715197964951,0.41655075550079346
ONLY_HOBBY,28,1.0,0.0,0.999009907245636,0.5029795833196051,0.02216597818045191,0.41598036885261536
ONLY_HOBBY,29,1.0,0.0,0.9991291761398315,0.5019840093132572,0.014110092891888392,0.4206291437149048
ONLY_HOBBY,30,1.0,0.0,0.9992774128913879,0.5049668874172186,0.009616934730409858,0.4300762712955475
ONLY_HOBBY,31,1.0,0.0,0.9992847442626953,0.5006562112176425,0.017163377191851507,0.42782023549079895
ONLY_HOBBY,32,1.0,0.0,0.9991194605827332,0.4983322899849538,0.01878551490769293,0.4291048049926758
ONLY_HOBBY,33,1.0,0.0,0.9991283416748047,0.5026407696616256,0.015973036403478826,0.42845985293388367
ONLY_HOBBY,34,1.0,0.0,0.9993826746940613,0.5016484904396341,0.016593475107086416,0.43317651748657227
ONLY_HOBBY,35,1.0,0.0,0.9994744658470154,0.5059564209855798,0.017666265477192085,0.42167872190475464
ONLY_NAME,0,0.5453944406005294,0.0006285889611019767,0.09078013151884079,0.5443999648556336,0.00036989977225646595,0.08879254013299942
ONLY_NAME,1,0.9887340340241397,0.004110236478280845,0.9775195121765137,0.5168874172185431,0.0190553829117732,0.18410907685756683
ONLY_NAME,2,0.9887340340241397,0.004110236478280845,0.9786283373832703,0.5221881761172064,0.02344009355976278,0.18732130527496338
ONLY_NAME,3,0.9887340340241397,0.004110236478280845,0.9777830243110657,0.5198713935839566,0.02058583303416068,0.19128796458244324
ONLY_NAME,4,0.9887340340241397,0.004110236478280845,0.9778987765312195,0.5188785652312389,0.021144619085239836,0.19178926944732666
ONLY_NAME,5,0.9887340340241397,0.004110236478280845,0.9786410927772522,0.5238460017791835,0.02310897864097483,0.18994884192943573
ONLY_NAME,6,0.9887340340241397,0.004110236478280845,0.9784557819366455,0.5228542716879181,0.02258944594282852,0.1908223181962967
ONLY_NAME,7,0.9884029081963253,0.004683224430458804,0.977901041507721,0.5241787749991762,0.025368240025536518,0.19006536900997162
ONLY_NAME,8,0.9884029081963253,0.004683224430458804,0.977593719959259,0.5288128891964021,0.02490947567437958,0.18939651548862457
ONLY_NAME,9,0.9884029081963253,0.004683224430458804,0.9780677556991577,0.5251721524826201,0.024188125779885796,0.18946640193462372
ONLY_NAME,10,0.9887340340241397,0.004110236478280845,0.9772205352783203,0.5278200608436844,0.025119139601772502,0.18930257856845856
ONLY_NAME,11,0.9887340340241397,0.004110236478280845,0.9782818555831909,0.5288156348500325,0.023823236952516473,0.19042567908763885
ONLY_NAME,12,0.9887340340241397,0.004110236478280845,0.9780417084693909,0.527489484146596,0.02535020486090186,0.1892804205417633
ONLY_NAME,13,0.9887340340241397,0.004110236478280845,0.9784786105155945,0.5218592468122962,0.020646088890975026,0.18940632045269012
ONLY_NAME,14,0.9887340340241397,0.004110236478280845,0.9787368178367615,0.5255027291797085,0.02005485861655223,0.18987543880939484
ONLY_NAME,15,0.9884029081963253,0.004683224430458804,0.9789679050445557,0.5165617826979891,0.018668715813282773,0.18595397472381592
ONLY_NAME,16,0.9887340340241397,0.004110236478280845,0.9789596199989319,0.5178868351399734,0.020516529533367817,0.18731050193309784
ONLY_NAME,17,0.9887340340241397,0.004110236478280845,0.9790323376655579,0.5188791143619651,0.022360040744144643,0.18825414776802063
ONLY_NAME,18,0.9887340340241397,0.004110236478280845,0.9791250824928284,0.5221903726401107,0.023364155336943224,0.18797439336776733
ONLY_NAME,19,0.9887340340241397,0.004110236478280845,0.9792632460594177,0.5245093516962649,0.020645032454777515,0.1881101280450821
ONLY_NAME,20,0.9887340340241397,0.004110236478280845,0.9791801571846008,0.5241798732606283,0.021959652982942637,0.18885290622711182
ONLY_NAME,21,0.9887340340241397,0.004110236478280845,0.9791254997253418,0.5221909217708367,0.021655916076990193,0.1879768967628479
ONLY_NAME,22,0.9887340340241397,0.004110236478280845,0.9789923429489136,0.5212008390717495,0.02180555573463411,0.18687832355499268
ONLY_NAME,23,0.9884029081963253,0.004683224430458804,0.9787933826446533,0.5218625415966525,0.02302065490530745,0.18718256056308746
ONLY_NAME,24,0.9887340340241397,0.004110236478280845,0.9789220094680786,0.5248432231777096,0.02107188876510965,0.1888584941625595
ONLY_NAME,25,0.9884029081963253,0.004683224430458804,0.9788949489593506,0.5238476491713617,0.021951429898863298,0.18730254471302032
ONLY_NAME,26,0.9884029081963253,0.004683224430458804,0.9787715673446655,0.5274927789309523,0.02376729941436706,0.18760868906974792
ONLY_NAME,27,0.9887340340241397,0.004110236478280845,0.9787246584892273,0.5245088025655387,0.02184390293689256,0.18697760999202728
ONLY_NAME,28,0.9887340340241397,0.004110236478280845,0.9788379669189453,0.5251737998747983,0.021096584577853638,0.18750731647014618
ONLY_NAME,29,0.9887340340241397,0.004110236478280845,0.9788371920585632,0.5241771276069981,0.0203001983716731,0.1870986968278885
ONLY_NAME,30,0.9884029081963253,0.004683224430458804,0.9789217710494995,0.5248404775240794,0.02439512291940375,0.18776848912239075
ONLY_NAME,31,0.9884029081963253,0.004683224430458804,0.9790079593658447,0.5208647710674004,0.02251177679064609,0.18768641352653503
ONLY_NAME,32,0.9884029081963253,0.004683224430458804,0.9790118932723999,0.5188774669697869,0.02026544015715563,0.18752433359622955
ONLY_NAME,33,0.9884029081963253,0.004683224430458804,0.9789060950279236,0.5192085927976015,0.023616217561434324,0.187350794672966
ONLY_NAME,34,0.9884029081963253,0.004683224430458804,0.9788411855697632,0.523515974212821,0.02255710366930286,0.18756867945194244
ONLY_NAME,35,0.9884029081963253,0.004683224430458804,0.9782706499099731,0.5225247932522816,0.02344393940140344,0.1868417114019394
ONLY_ARTIST,0,0.5453944406005294,0.0006285889611019767,0.09078013151884079,0.5443999648556336,0.00036989977225646595,0.08879254013299942
ONLY_ARTIST,1,0.9884029081963253,0.004683224430458804,0.9759856462478638,0.5238438052562793,0.022625902175345245,0.18590694665908813
ONLY_ARTIST,2,0.9884029081963253,0.004683224430458804,0.9779688119888306,0.5221887252479325,0.021032211170761365,0.18705745041370392
ONLY_ARTIST,3,0.9887340340241397,0.004110236478280845,0.9777799844741821,0.5185496359263286,0.021191100289761764,0.1895727664232254
ONLY_ARTIST,4,0.9884029081963253,0.004683224430458804,0.9777206182479858,0.5231870449079107,0.023197408352864476,0.18960796296596527
ONLY_ARTIST,5,0.9887340340241397,0.004110236478280845,0.9781376123428345,0.5284861564143959,0.02255500135144583,0.18829384446144104
ONLY_ARTIST,6,0.9884029081963253,0.004683224430458804,0.9772855639457703,0.5274911315387741,0.023431996880221344,0.1877383142709732
ONLY_ARTIST,7,0.9884029081963253,0.004683224430458804,0.9776325225830078,0.527490582408048,0.02493814643435742,0.18895691633224487
ONLY_ARTIST,8,0.9884029081963253,0.004683224430458804,0.9768476486206055,0.5211975442873931,0.021396399019539186,0.18831540644168854
ONLY_ARTIST,9,0.9884029081963253,0.004683224430458804,0.9774556159973145,0.5255021800489825,0.02508033159819432,0.18650266528129578
ONLY_ARTIST,10,0.9887340340241397,0.004110236478280845,0.977405846118927,0.5268294290138711,0.024203043779984505,0.1864786446094513
ONLY_ARTIST,11,0.9887340340241397,0.004110236478280845,0.9780979752540588,0.5271594565802336,0.024874911307663117,0.18777671456336975
ONLY_ARTIST,12,0.9887340340241397,0.004110236478280845,0.9784010648727417,0.5274911315387742,0.02508459952495704,0.18643192946910858
ONLY_ARTIST,13,0.9887340340241397,0.004110236478280845,0.9783206582069397,0.5245099008269909,0.022615955412776112,0.18710394203662872
ONLY_ARTIST,14,0.9887340340241397,0.004110236478280845,0.978451132774353,0.5221892743786586,0.023723741257940925,0.18777942657470703
ONLY_ARTIST,15,0.9887340340241397,0.004110236478280845,0.9785963892936707,0.5158945888658254,0.022187543913399194,0.18595574796199799
ONLY_ARTIST,16,0.9887340340241397,0.004110236478280845,0.9787819385528564,0.5188769178390608,0.022920174959649892,0.18678465485572815
ONLY_ARTIST,17,0.9887340340241397,0.004110236478280845,0.9788807034492493,0.515565659560915,0.022262879635242955,0.18569204211235046
ONLY_ARTIST,18,0.9887340340241397,0.004110236478280845,0.9790593385696411,0.5235143268206429,0.022294193534470264,0.18759329617023468
ONLY_ARTIST,19,0.9887340340241397,0.004110236478280845,0.9786100387573242,0.5261644317046116,0.023562916480395754,0.18855434656143188
ONLY_ARTIST,20,0.9887340340241397,0.004110236478280845,0.9788851737976074,0.5225225967293774,0.021868388602540603,0.18694204092025757
ONLY_ARTIST,21,0.9887340340241397,0.004110236478280845,0.9789085984230042,0.5225214984679253,0.021149613443826036,0.18841920793056488
ONLY_ARTIST,22,0.9887340340241397,0.004110236478280845,0.9787922501564026,0.5208669675903046,0.020707157508454456,0.18886937201023102
ONLY_ARTIST,23,0.9887340340241397,0.004110236478280845,0.9788686037063599,0.5215308666381119,0.0212087805509633,0.1891314834356308
ONLY_ARTIST,24,0.9887340340241397,0.004110236478280845,0.9788185954093933,0.5241782258684503,0.023932458770639778,0.18847599625587463
ONLY_ARTIST,25,0.9887340340241397,0.004110236478280845,0.978358805179596,0.521196446025941,0.021136024097852035,0.18777073919773102
ONLY_ARTIST,26,0.9887340340241397,0.004110236478280845,0.9781376719474792,0.5188774669697868,0.020346434434038614,0.18838973343372345
ONLY_ARTIST,27,0.9887340340241397,0.004110236478280845,0.9779443740844727,0.5188769178390608,0.02272801960297667,0.18874311447143555
ONLY_ARTIST,28,0.9887340340241397,0.004110236478280845,0.9783084988594055,0.5195380712332378,0.021960549675639533,0.18793262541294098
ONLY_ARTIST,29,0.9887340340241397,0.004110236478280845,0.9785657525062561,0.5215286701152075,0.021202943835638057,0.187308207154274
ONLY_ARTIST,30,0.9887340340241397,0.004110236478280845,0.978561520576477,0.5178840894863431,0.0228806781782067,0.18824100494384766
ONLY_ARTIST,31,0.9887340340241397,0.004110236478280845,0.9785117506980896,0.5192102401897796,0.02313627598995153,0.18830542266368866
ONLY_ARTIST,32,0.9887340340241397,0.004110236478280845,0.9786394834518433,0.5208642219366743,0.021752522423779733,0.18882223963737488
ONLY_ARTIST,33,0.9887340340241397,0.004110236478280845,0.9784568548202515,0.5149028587745599,0.021462147446088514,0.18976221978664398
ONLY_ARTIST,34,0.9887340340241397,0.004110236478280845,0.9784157872200012,0.5198713935839566,0.02340501451756899,0.18856357038021088
ONLY_ARTIST,35,0.9887340340241397,0.004110236478280845,0.9777398109436035,0.5188796634926911,0.02012911197627528,0.18616800010204315
ONLY_MOVIE_USER_ONLY,0,0.5453944406005294,0.0006285889611019767,0.09078013151884079,0.5443999648556336,0.00036989977225646595,0.08879254013299942
ONLY_MOVIE_USER_ONLY,1,1.0,0.0,0.9997783303260803,0.5344568547988534,0.005290146719217328,0.10690313577651978
ONLY_MOVIE_USER_ONLY,2,1.0,0.0,0.9998318552970886,0.537440831164267,0.002622450004633268,0.10734572261571884
ONLY_MOVIE_USER_ONLY,3,1.0,0.0,0.9997774958610535,0.5361119348072002,0.0066167852221434755,0.10700962692499161
ONLY_MOVIE_USER_ONLY,4,1.0,0.0,0.9998325705528259,0.536445257157919,0.0050870900818926435,0.10705540329217911
ONLY_MOVIE_USER_ONLY,5,1.0,0.0,0.9997596740722656,0.5361130330686523,0.005017551230427117,0.10742887854576111
ONLY_MOVIE_USER_ONLY,6,1.0,0.0,0.9996756911277771,0.537440831164267,0.003011665702517239,0.10677896440029144
ONLY_MOVIE_USER_ONLY,7,1.0,0.0,0.9997377395629883,0.5367763829857336,0.00456296660275011,0.10740379989147186
ONLY_MOVIE_USER_ONLY,8,1.0,0.0,0.9997897148132324,0.5357819072408379,0.0054600856464383524,0.10666469484567642
ONLY_MOVIE_USER_ONLY,9,1.0,0.0,0.999855637550354,0.5374419294257191,0.0021855936844437473,0.10676681995391846
ONLY_MOVIE_USER_ONLY,10,1.0,0.0,0.9997112154960632,0.5384336595169846,0.003392759207453331,0.10601193457841873
ONLY_MOVIE_USER_ONLY,11,1.0,0.0,0.9998764991760254,0.5387669818677034,0.0017608385138528162,0.10690894722938538
ONLY_MOVIE_USER_ONLY,12,1.0,0.0,0.9998509883880615,0.5387675309984294,0.0026432021758446074,0.10683917254209518
ONLY_MOVIE_USER_ONLY,13,1.0,0.0,0.9998488426208496,0.5394275861311544,0.003470784652844482,0.10680090636014938
ONLY_MOVIE_USER_ONLY,14,1.0,0.0,0.9998772144317627,0.5367774812471857,0.0029687834383010825,0.106838159263134
ONLY_MOVIE_USER_ONLY,15,1.0,0.0,0.9998071193695068,0.5377686622077251,0.0067793185932673045,0.10723540186882019
ONLY_MOVIE_USER_ONLY,16,1.0,0.0,0.9998612999916077,0.5351191064544827,0.005489127163256571,0.1070302203297615
ONLY_MOVIE_USER_ONLY,17,1.0,0.0,0.9998567700386047,0.53810253368917,0.003160865147500209,0.10683832317590714
ONLY_MOVIE_USER_ONLY,18,1.0,0.0,0.9997814297676086,0.5341251798403128,0.005461111945156037,0.10701823234558105
ONLY_MOVIE_USER_ONLY,19,1.0,0.0,0.999782383441925,0.5397598102204211,0.0028946940659065478,0.10702817887067795
ONLY_MOVIE_USER_ONLY,20,1.0,0.0,0.9996265172958374,0.5357824563715639,0.005098423322480472,0.10696308314800262
ONLY_MOVIE_USER_ONLY,21,1.0,0.0,0.9997735023498535,0.5410859609238574,0.003862695367307641,0.10676451772451401
ONLY_MOVIE_USER_ONLY,22,1.0,0.0,0.9997662305831909,0.5374402820335409,0.0025087266649539107,0.1070418432354927
ONLY_MOVIE_USER_ONLY,23,1.0,0.0,0.9997288584709167,0.5390942637804356,0.007337163421466079,0.10696028918027878
ONLY_MOVIE_USER_ONLY,24,1.0,0.0,0.9997002482414246,0.5361130330686523,0.005017551230427117,0.10690546780824661
ONLY_MOVIE_USER_ONLY,25,1.0,0.0,0.9996887445449829,0.539098107695518,0.002044570107536477,0.1071099117398262
ONLY_MOVIE_USER_ONLY,26,1.0,0.0,0.9997627139091492,0.5384347577784367,0.0030655001334057496,0.10695122927427292
ONLY_MOVIE_USER_ONLY,27,1.0,0.0,0.9996460676193237,0.53810253368917,0.0037916805026949165,0.10704676806926727
ONLY_MOVIE_USER_ONLY,28,1.0,0.0,0.9997522830963135,0.5357808089793856,0.006381577711187773,0.10700617730617523
ONLY_MOVIE_USER_ONLY,29,1.0,0.0,0.9996290802955627,0.538436954301341,0.0032671531087570477,0.10698217898607254
ONLY_MOVIE_USER_ONLY,30,1.0,0.0,0.9996533393859863,0.53810253368917,0.00433158326577619,0.1069350391626358
ONLY_MOVIE_USER_ONLY,31,1.0,0.0,0.9997800588607788,0.5361135821993784,0.005589546337224554,0.10682312399148941
ONLY_MOVIE_USER_ONLY,32,1.0,0.0,0.9998041987419128,0.53710586142137,0.007301944826971341,0.10707586258649826
ONLY_MOVIE_USER_ONLY,33,1.0,0.0,0.9997917413711548,0.5377697604691772,0.005334155757692426,0.10742569714784622
ONLY_MOVIE_USER_ONLY,34,1.0,0.0,0.9998722076416016,0.5387614905604428,0.00934037880690659,0.10716772824525833
ONLY_MOVIE_USER_ONLY,35,1.0,0.0,0.9997594356536865,0.5351202047159347,0.0037049746316353276,0.10688745230436325
ONLY_HOBBY_USER_ONLY,0,0.5453944406005294,0.0006285889611019767,0.09078013151884079,0.5443999648556336,0.00036989977225646595,0.08879254013299942
ONLY_HOBBY_USER_ONLY,1,1.0,0.0,0.9996762871742249,0.5437338692849221,0.010767026235619887,0.1151445135474205
ONLY_HOBBY_USER_ONLY,2,1.0,0.0,0.9997090697288513,0.5437333201541958,0.009720632388866458,0.11427567899227142
ONLY_HOBBY_USER_ONLY,3,1.0,0.0,0.9997887015342712,0.5427410409322043,0.009312300521875488,0.11434131860733032
ONLY_HOBBY_USER_ONLY,4,1.0,0.0,0.9997272491455078,0.5430710684985668,0.009744844839236141,0.1148836687207222
ONLY_HOBBY_USER_ONLY,5,1.0,0.0,0.9997390508651733,0.5427404918014782,0.010341398839954042,0.11509454250335693
ONLY_HOBBY_USER_ONLY,6,1.0,0.0,0.9996147155761719,0.5440655442434625,0.010271776594022395,0.11516675353050232
ONLY_HOBBY_USER_ONLY,7,1.0,0.0,0.9996709227561951,0.5457211733825356,0.010160268076111643,0.1153782308101654
ONLY_HOBBY_USER_ONLY,8,1.0,0.0,0.9996569156646729,0.5437338692849221,0.011018669141544334,0.1158711388707161
ONLY_HOBBY_USER_ONLY,9,1.0,0.0,0.9998111724853516,0.5424093659736636,0.00997743057226773,0.11584460735321045
ONLY_HOBBY_USER_ONLY,10,1.0,0.0,0.9997715353965759,0.5424099151043897,0.009499718480103395,0.11585236340761185
ONLY_HOBBY_USER_ONLY,11,1.0,0.0,0.9997633099555969,0.542078240145849,0.010195666818014041,0.1164015382528305
ONLY_HOBBY_USER_ONLY,12,1.0,0.0,0.9997447729110718,0.5450583725961803,0.010599684994030738,0.1160203143954277
ONLY_HOBBY_USER_ONLY,13,1.0,0.0,0.9998292922973633,0.5457211733825356,0.010160268076111643,0.11631269752979279
ONLY_HOBBY_USER_ONLY,14,1.0,0.0,0.999832034111023,0.545390596685447,0.010351088317346928,0.11650433391332626
ONLY_HOBBY_USER_ONLY,15,1.0,0.0,0.9998278617858887,0.5447277958990917,0.009966700985044284,0.11625422537326813
ONLY_HOBBY_USER_ONLY,16,1.0,0.0,0.9999019503593445,0.5440649951127365,0.010612388800710987,0.11605001240968704
ONLY_HOBBY_USER_ONLY,17,1.0,0.0,0.9998654127120972,0.5443966700712772,0.009654643395710703,0.11612789332866669
ONLY_HOBBY_USER_ONLY,18,1.0,0.0,0.9998708367347717,0.543734418415648,0.010272608556054951,0.1160542294383049
ONLY_HOBBY_USER_ONLY,19,1.0,0.0,0.9997513890266418,0.5440655442434627,0.010945796935513055,0.11644786596298218
ONLY_HOBBY_USER_ONLY,20,1.0,0.0,0.9998574256896973,0.5450583725961803,0.010855207859132628,0.1164984479546547
ONLY_HOBBY_USER_ONLY,21,1.0,0.0,0.9998210072517395,0.5450594708576324,0.010551254384707965,0.116222083568573
ONLY_HOBBY_USER_ONLY,22,1.0,0.0,0.9998795986175537,0.5437344184156481,0.010946577670756923,0.11639157682657242
ONLY_HOBBY_USER_ONLY,23,1.0,0.0,0.9998502731323242,0.5440649951127365,0.011116979240874942,0.11627165228128433
ONLY_HOBBY_USER_ONLY,24,1.0,0.0,0.9998446106910706,0.5450594708576324,0.010908898709770442,0.11595012992620468
ONLY_HOBBY_USER_ONLY,25,1.0,0.0,0.9997077584266663,0.5447277958990917,0.010760194031808421,0.11611857265233994
ONLY_HOBBY_USER_ONLY,26,1.0,0.0,0.999843180179596,0.5457211733825356,0.010160268076111643,0.11594328284263611
ONLY_HOBBY_USER_ONLY,27,1.0,0.0,0.9998155236244202,0.5457211733825356,0.010160268076111643,0.11627300083637238
ONLY_HOBBY_USER_ONLY,28,1.0,0.0,0.9997695088386536,0.5457211733825356,0.010160268076111643,0.11605876684188843
ONLY_HOBBY_USER_ONLY,29,1.0,0.0,0.9997686147689819,0.543733869284922,0.01013547535065699,0.11638690531253815
ONLY_HOBBY_USER_ONLY,30,1.0,0.0,0.9998393654823303,0.5424093659736637,0.011169928961679926,0.1160828247666359
ONLY_HOBBY_USER_ONLY,31,1.0,0.0,0.9997591972351074,0.5427404918014783,0.010343510317114215,0.11608472466468811
ONLY_HOBBY_USER_ONLY,32,1.0,0.0,0.9997246265411377,0.544395571809825,0.010624415707212518,0.11641967296600342
ONLY_HOBBY_USER_ONLY,33,1.0,0.0,0.999843955039978,0.5427399426707522,0.010628265767963949,0.11616382747888565
ONLY_HOBBY_USER_ONLY,34,1.0,0.0,0.9997867345809937,0.543734418415648,0.010272608556054951,0.11619672924280167
ONLY_HOBBY_USER_ONLY,35,1.0,0.0,0.9997340440750122,0.5440649951127365,0.010188600258943312,0.1158517375588417
